Date,Open,High,Low,Close,Adj Close,Volume
1984-09-03,251.389999,252.220001,250.610001,251.679993,251.679993,0
1984-09-10,250.529999,255.600006,250.529999,255.600006,255.600006,0
1984-09-17,255.389999,255.389999,252.679993,252.679993,252.679993,0
1984-09-24,250.800003,250.800003,249.940002,249.940002,249.940002,0
1984-10-01,247.860001,247.860001,244.809998,245.460007,245.460007,0
1984-10-08,244.559998,246.199997,243.289993,246.199997,246.199997,121720000
1984-10-15,246.800003,252.199997,246.800003,251.199997,251.199997,336270000
1984-10-22,250.699997,251.100006,247.300003,247.399994,247.399994,292850000
1984-10-29,247.000000,248.399994,246.399994,248.000000,248.000000,276470000
1984-11-05,247.800003,250.500000,247.600006,249.500000,249.500000,311070000
1984-11-12,249.199997,249.300003,245.100006,245.100006,245.100006,281970000
1984-11-19,244.199997,245.300003,242.399994,245.300003,245.300003,215970000
1984-11-26,245.800003,252.300003,242.399994,242.399994,242.399994,287540000
1984-12-03,241.899994,246.899994,238.399994,239.300003,239.300003,299850000
1984-12-10,238.199997,250.199997,237.699997,239.000000,239.000000,308030000
1984-12-17,238.699997,245.399994,238.300003,244.800003,244.800003,377470000
1984-12-24,245.100006,246.600006,245.100006,245.899994,245.899994,217400000
1984-12-31,246.199997,247.100006,245.800003,246.100006,246.100006,236380000
1985-01-07,246.000000,252.199997,245.899994,252.199997,252.199997,337830000
1985-01-14,252.699997,263.100006,252.699997,263.100006,263.100006,419140000
1985-01-21,263.899994,274.000000,263.899994,274.000000,274.000000,488780000
1985-01-28,275.000000,278.899994,274.600006,278.399994,278.399994,465380000
1985-02-04,278.799988,288.399994,278.799988,288.399994,288.399994,503320000
1985-02-11,288.600006,289.299988,286.299988,287.700012,287.700012,504330000
1985-02-18,286.600006,287.600006,286.000000,286.200012,286.200012,315440000
1985-02-25,284.700012,287.200012,283.500000,287.200012,287.200012,426530000
1985-03-04,287.600006,287.799988,282.200012,282.399994,282.399994,386620000
1985-03-11,281.899994,282.399994,276.899994,278.000000,278.000000,361800000
1985-03-18,278.299988,279.600006,277.100006,278.899994,278.899994,403540000
1985-03-25,277.700012,279.200012,275.600006,279.200012,279.200012,367250000
1985-04-01,279.500000,281.100006,276.799988,277.399994,277.399994,284850000
1985-04-08,277.000000,280.700012,276.200012,280.600006,280.600006,361180000
1985-04-15,280.700012,284.000000,280.600006,282.799988,282.799988,365830000
1985-04-22,282.399994,284.799988,281.200012,284.100006,284.100006,342580000
1985-04-29,283.600006,284.100006,278.799988,280.299988,280.299988,349450000
1985-05-06,280.399994,287.500000,279.700012,287.500000,287.500000,383350000
1985-05-13,288.000000,291.700012,287.100006,291.700012,291.700012,389500000
1985-05-20,294.000000,294.799988,291.600006,292.100006,292.100006,401320000
1985-05-27,292.100006,292.600006,289.500000,290.799988,290.799988,301660000
1985-06-03,291.399994,292.200012,290.100006,291.000000,291.000000,395550000
1985-06-10,290.500000,291.399994,286.700012,288.000000,288.000000,375770000
1985-06-17,287.500000,288.700012,286.899994,288.700012,288.700012,384050000
1985-06-24,288.399994,296.200012,288.200012,296.200012,296.200012,427210000
1985-07-01,295.899994,298.700012,295.500000,298.600006,298.600006,270790000
1985-07-08,298.299988,302.399994,296.700012,302.399994,302.399994,382370000
1985-07-15,302.000000,307.899994,301.799988,307.799988,307.799988,447660000
1985-07-22,306.899994,307.899994,302.899994,304.600006,304.600006,431780000
1985-07-29,303.600006,304.700012,300.100006,304.500000,304.500000,405420000
1985-08-05,303.200012,304.500000,297.799988,299.100006,299.100006,383350000
1985-08-12,298.600006,299.299988,296.399994,296.500000,296.500000,372890000
1985-08-19,296.200012,297.899994,295.600006,296.700012,296.700012,373110000
1985-08-26,296.200012,297.700012,295.100006,297.700012,297.700012,338070000
1985-09-02,297.299988,297.700012,295.000000,296.200012,296.200012,283130000
1985-09-09,295.700012,296.299988,286.899994,287.200012,287.200012,356630000
1985-09-16,286.399994,287.200012,279.500000,284.399994,284.399994,363630000
1985-09-23,285.899994,286.200012,279.500000,280.200012,280.200012,264460000
1985-09-30,280.500000,282.500000,279.799988,280.500000,280.500000,373640000
1985-10-07,279.299988,281.799988,276.600006,281.799988,281.799988,371000000
1985-10-14,282.500000,288.700012,281.799988,288.399994,288.399994,420710000
1985-10-21,288.299988,290.899994,287.500000,289.500000,289.500000,429720000
1985-10-28,288.700012,294.200012,288.600006,294.100006,294.100006,420500000
1985-11-04,294.700012,300.100006,294.000000,300.000000,300.000000,431920000
1985-11-11,300.500000,306.500000,300.000000,306.200012,306.200012,475210000
1985-11-18,306.100006,310.899994,305.799988,310.799988,310.799988,505710000
1985-11-25,310.100006,314.000000,309.399994,314.000000,314.000000,337950000
1985-12-02,313.899994,319.600006,312.299988,316.600006,316.600006,539800000
1985-12-09,316.799988,324.100006,316.399994,324.000000,324.000000,592100000
1985-12-16,324.700012,325.600006,322.200012,323.100006,323.100006,582100000
1985-12-23,322.500000,323.200012,319.700012,322.799988,322.799988,292500000
1985-12-30,323.000000,325.700012,322.200012,325.700012,325.700012,370510000
1986-01-06,325.500000,331.700012,322.100006,324.399994,324.399994,584640000
1986-01-13,323.799988,331.100006,323.600006,330.700012,330.700012,547790000
1986-01-20,329.100006,330.700012,325.700012,328.899994,328.899994,537130000
1986-01-27,329.399994,335.799988,328.799988,335.799988,335.799988,576300000
1986-02-03,336.100006,342.200012,335.799988,342.200012,342.200012,569000000
1986-02-10,343.200012,350.200012,342.200012,350.200012,350.200012,593900000
1986-02-17,350.799988,355.649994,350.200012,355.649994,355.649994,556300000
1986-02-24,355.700012,359.799988,354.000000,359.500000,359.500000,626300000
1986-03-03,360.000000,362.500000,359.100006,362.200012,362.200012,617900000
1986-03-10,363.200012,371.899994,362.299988,371.799988,371.799988,694900000
1986-03-17,370.200012,373.600006,369.200012,372.600006,372.600006,690200000
1986-03-24,372.299988,373.500000,368.899994,373.299988,373.299988,483100000
1986-03-31,373.899994,376.100006,372.100006,372.200012,372.200012,585700000
1986-04-07,370.000000,379.299988,368.000000,378.899994,378.899994,614500000
1986-04-14,379.399994,390.799988,378.899994,390.100006,390.100006,692800000
1986-04-21,390.399994,392.500000,388.299988,392.299988,392.299988,675900000
1986-04-28,392.500000,393.000000,381.500000,383.200012,383.200012,572400000
1986-05-05,384.299988,389.100006,383.200012,389.100006,389.100006,550090000
1986-05-12,388.700012,389.200012,384.200012,384.700012,384.700012,532800000
1986-05-19,384.200012,392.000000,383.200012,391.899994,391.899994,605830000
1986-05-26,393.299988,400.399994,391.899994,400.200012,400.200012,506700000
1986-06-02,400.700012,401.299988,398.299988,400.299988,400.299988,599800000
1986-06-09,398.799988,400.399994,391.799988,399.600006,399.600006,629100000
1986-06-16,399.600006,400.500000,393.899994,396.899994,396.899994,601800000
1986-06-23,396.899994,403.600006,396.500000,403.600006,403.600006,617400000
1986-06-30,404.200012,411.200012,403.500000,411.200012,411.200012,494400000
1986-07-07,409.000000,411.299988,389.799988,391.600006,391.600006,581400000
1986-07-14,388.100006,391.600006,378.200012,381.100006,381.100006,580200000
1986-07-21,380.000000,381.200012,378.700012,379.799988,379.799988,487750000
1986-07-28,379.799988,380.100006,369.100006,370.700012,370.700012,487960000
1986-08-04,367.899994,370.600006,364.399994,365.799988,365.799988,478760000
1986-08-11,367.700012,380.299988,365.899994,380.200012,380.200012,535620000
1986-08-18,379.100006,382.299988,378.299988,381.500000,381.500000,523900000
1986-08-25,379.799988,383.200012,379.100006,382.899994,382.899994,463890000
1986-09-01,382.799988,384.000000,378.200012,378.399994,378.399994,408480000
1986-09-08,374.799988,378.399994,346.299988,346.799988,346.799988,610840000
1986-09-15,347.399994,349.500000,342.299988,349.399994,349.399994,516960000
1986-09-22,350.399994,354.799988,349.399994,351.600006,351.600006,483730000
1986-09-29,348.899994,354.000000,347.100006,352.799988,352.799988,475010000
1986-10-06,353.000000,353.899994,351.399994,353.500000,353.500000,429040000
1986-10-13,353.399994,356.700012,353.100006,355.700012,355.700012,396580000
1986-10-20,354.100006,356.899994,352.399994,356.700012,356.700012,502820000
1986-10-27,356.100006,361.600006,355.700012,360.799988,360.799988,532610000
1986-11-03,361.000000,362.500000,360.200012,361.000000,361.000000,630320000
1986-11-10,359.600006,362.000000,357.500000,358.500000,358.500000,523630000
1986-11-17,357.299988,358.700012,349.100006,354.700012,354.700012,542210000
1986-11-24,355.899994,359.600006,354.600006,359.600006,359.600006,378610000
1986-12-01,357.399994,364.700012,356.799988,363.000000,363.000000,624430000
1986-12-08,362.000000,363.000000,355.600006,355.899994,355.899994,574300000
1986-12-15,353.600006,355.899994,351.000000,352.200012,352.200012,647000000
1986-12-22,351.299988,352.200012,348.299988,349.899994,349.899994,394060000
1986-12-29,349.100006,353.200012,347.000000,353.200012,353.200012,432320000
1987-01-05,356.200012,380.799988,353.299988,380.700012,380.700012,704700000
1987-01-12,382.000000,393.600006,380.700012,389.899994,389.899994,814400000
1987-01-19,388.600006,396.200012,388.399994,392.200012,392.200012,897800000
1987-01-26,388.700012,393.299988,387.600006,392.100006,392.100006,704500000
1987-02-02,393.799988,407.299988,392.000000,406.899994,406.899994,853000000
1987-02-09,406.399994,412.600006,402.600006,412.500000,412.500000,754300000
1987-02-16,414.799988,418.799988,412.500000,417.200012,417.200012,686300000
1987-02-23,414.200012,425.000000,413.100006,425.000000,425.000000,736100000
1987-03-02,425.000000,429.799988,422.899994,429.500000,429.500000,749200000
1987-03-09,426.799988,433.500000,425.899994,432.000000,432.000000,730700000
1987-03-16,430.299988,439.899994,430.100006,439.600006,439.600006,770000000
1987-03-23,439.600006,440.000000,436.399994,436.600006,436.600006,772900000
1987-03-30,427.899994,437.399994,424.600006,437.399994,437.399994,746200000
1987-04-06,438.100006,439.200012,430.299988,430.899994,430.899994,780600000
1987-04-13,427.799988,430.899994,412.500000,419.500000,419.500000,585200000
1987-04-20,418.799988,420.299988,412.399994,412.600006,412.600006,643300000
1987-04-27,407.899994,418.899994,407.399994,418.399994,418.399994,738200000
1987-05-04,418.600006,423.500000,417.200012,423.200012,423.200012,730200000
1987-05-11,424.600006,424.799988,418.799988,418.899994,418.899994,698300000
1987-05-18,415.200012,415.200012,404.500000,407.399994,407.399994,671900000
1987-05-25,409.299988,416.799988,407.399994,416.500000,416.500000,499000000
1987-06-01,415.500000,418.299988,413.500000,417.799988,417.799988,732500000
1987-06-08,417.799988,425.700012,417.299988,425.399994,425.399994,742800000
1987-06-15,426.500000,429.600006,424.799988,429.100006,429.100006,809200000
1987-06-22,429.399994,429.899994,425.500000,426.700012,426.700012,722800000
1987-06-29,426.600006,427.100006,423.899994,425.899994,425.899994,667400000
1987-07-06,425.899994,426.899994,423.700012,426.000000,426.000000,814800000
1987-07-13,425.500000,434.500000,425.100006,434.100006,434.100006,752900000
1987-07-20,432.799988,433.100006,426.899994,429.100006,429.100006,741300000
1987-07-27,428.600006,434.899994,428.399994,434.899994,434.899994,670700000
1987-08-03,433.299988,444.399994,431.200012,443.600006,443.600006,740700000
1987-08-10,443.799988,451.799988,443.500000,451.600006,451.600006,796200000
1987-08-17,451.399994,455.200012,446.100006,455.200012,455.200012,732300000
1987-08-24,453.799988,455.799988,453.000000,453.299988,453.299988,733900000
1987-08-31,452.799988,456.299988,446.299988,446.500000,446.500000,730900000
1987-09-07,442.500000,446.200012,436.000000,446.200012,446.200012,596300000
1987-09-14,445.700012,445.799988,439.799988,440.899994,440.899994,713600000
1987-09-21,441.500000,442.399994,434.899994,441.899994,441.899994,730400000
1987-09-28,443.399994,451.600006,441.399994,451.600006,451.600006,782700000
1987-10-05,452.500000,453.700012,438.200012,438.399994,438.399994,759300000
1987-10-12,434.399994,435.399994,406.200012,406.299988,406.299988,750900000
1987-10-19,394.500000,404.799988,326.600006,328.500000,328.500000,1221900000
1987-10-26,312.799988,323.399994,288.500000,323.299988,323.299988,1014000000
1987-11-02,325.399994,328.799988,316.100006,326.399994,326.399994,683340000
1987-11-09,321.100006,324.799988,314.600006,323.000000,323.000000,646710000
1987-11-16,325.200012,325.700012,309.700012,312.500000,312.500000,618830000
1987-11-23,312.200012,317.799988,311.799988,316.500000,316.500000,401020000
1987-11-30,307.299988,307.299988,291.899994,292.899994,292.899994,634340000
1987-12-07,293.700012,302.700012,292.899994,302.600006,302.600006,606640000
1987-12-14,305.500000,327.000000,304.600006,326.899994,326.899994,763320000
1987-12-21,327.899994,333.200012,325.399994,333.200012,333.200012,537940000
1987-12-28,326.500000,330.500000,324.100006,330.500000,330.500000,548920000
1988-01-04,335.100006,349.700012,334.500000,338.500000,338.500000,676990000
1988-01-11,333.200012,341.500000,329.000000,340.100006,340.100006,600440000
1988-01-18,340.399994,341.100006,332.100006,337.600006,337.600006,605510000
1988-01-25,338.500000,344.700012,337.600006,344.700012,344.700012,582300000
1988-02-01,346.200012,348.000000,343.500000,345.799988,345.799988,604120000
1988-02-08,343.700012,353.299988,343.500000,353.299988,353.299988,607830000
1988-02-15,352.799988,357.200012,352.600006,357.100006,357.100006,498550000
1988-02-22,357.399994,366.500000,357.100006,363.399994,363.399994,657490000
1988-02-29,363.700012,373.399994,363.399994,373.399994,373.399994,693220000
1988-03-07,373.700012,382.000000,372.899994,375.500000,375.500000,726630000
1988-03-14,376.399994,382.600006,375.500000,381.600006,381.600006,730570000
1988-03-21,378.600006,380.399994,372.200012,372.500000,372.500000,656050000
1988-03-28,369.000000,374.600006,368.700012,374.600006,374.600006,473290000
1988-04-04,373.700012,381.899994,371.500000,381.799988,381.799988,619330000
1988-04-11,381.899994,384.299988,369.799988,373.899994,373.899994,648670000
1988-04-18,372.500000,379.100006,372.299988,374.000000,374.000000,630880000
1988-04-25,374.399994,379.200012,374.100006,379.200012,379.200012,603360000
1988-05-02,379.000000,383.100006,378.700012,379.399994,379.399994,607060000
1988-05-09,377.700012,378.399994,368.399994,372.500000,372.500000,541830000
1988-05-16,372.700012,376.200012,362.799988,366.000000,366.000000,683050000
1988-05-23,364.200012,367.299988,362.399994,366.700012,366.700012,529000000
1988-05-30,367.700012,377.100006,366.500000,376.899994,376.899994,488300000
1988-06-06,378.000000,386.799988,376.799988,386.299988,386.299988,695140000
1988-06-13,385.799988,389.700012,385.600006,386.899994,386.899994,756530000
1988-06-20,385.399994,391.799988,385.000000,391.600006,391.600006,740610000
1988-06-27,390.299988,395.100006,388.500000,394.700012,394.700012,639240000
1988-07-04,394.399994,397.500000,393.700012,394.299988,394.299988,524090000
1988-07-11,394.299988,395.000000,392.000000,395.000000,395.000000,646950000
1988-07-18,395.000000,395.200012,386.200012,387.399994,387.399994,750000000
1988-07-25,387.000000,387.399994,382.100006,387.299988,387.299988,571210000
1988-08-01,387.600006,389.500000,386.799988,387.700012,387.700012,574990000
1988-08-08,387.899994,388.500000,378.100006,379.000000,379.000000,609030000
1988-08-15,377.399994,379.000000,372.200012,377.399994,377.399994,599520000
1988-08-22,376.000000,377.500000,372.600006,374.399994,374.399994,512260000
1988-08-29,375.500000,377.500000,372.200012,376.500000,376.500000,497900000
1988-09-05,377.000000,381.799988,376.299988,381.600006,381.600006,446240000
1988-09-12,382.100006,384.500000,381.000000,383.899994,383.899994,539910000
1988-09-19,382.500000,385.600006,381.500000,385.000000,385.000000,590080000
1988-09-26,384.200012,388.399994,382.000000,387.700012,387.700012,565170000
1988-10-03,384.700012,387.700012,383.100006,385.700012,385.700012,624590000
1988-10-10,385.799988,386.299988,381.799988,384.600006,384.600006,567740000
1988-10-17,384.899994,388.600006,384.399994,388.600006,388.600006,645940000
1988-10-24,387.500000,388.899994,380.700012,382.799988,382.799988,560380000
1988-10-31,381.600006,383.100006,380.700012,381.000000,381.000000,552530000
1988-11-07,378.500000,381.100006,373.600006,373.799988,373.799988,540480000
1988-11-14,371.799988,374.000000,366.700012,367.600006,367.600006,584030000
1988-11-21,365.299988,367.899994,364.000000,366.399994,366.399994,382730000
1988-11-28,366.399994,374.399994,364.799988,373.899994,373.899994,572250000
1988-12-05,374.899994,377.200012,373.899994,375.200012,375.200012,580640000
1988-12-12,375.200012,375.799988,372.500000,375.799988,375.799988,575860000
1988-12-19,375.600006,377.500000,374.899994,377.299988,377.299988,637940000
1988-12-26,377.700012,381.399994,375.600006,381.399994,381.399994,444010000
1989-01-02,378.899994,384.899994,376.899994,384.700012,384.700012,473620000
1989-01-09,384.899994,387.500000,383.899994,387.100006,387.100006,597510000
1989-01-16,387.000000,392.100006,385.500000,391.700012,391.700012,697810000
1989-01-23,391.799988,398.899994,389.799988,398.000000,398.000000,686080000
1989-01-30,398.500000,406.399994,397.899994,406.399994,406.399994,721020000
1989-02-06,406.399994,410.100006,402.100006,402.399994,402.399994,717340000
1989-02-13,400.600006,407.799988,400.299988,407.200012,407.200012,633950000
1989-02-20,406.799988,407.500000,399.700012,400.000000,400.000000,484520000
1989-02-27,398.399994,404.000000,398.200012,404.000000,404.000000,625820000
1989-03-06,405.200012,407.399994,404.200012,405.899994,405.899994,683710000
1989-03-13,406.600006,409.799988,402.000000,402.200012,402.200012,687250000
1989-03-20,400.500000,401.799988,397.799988,400.899994,400.899994,529130000
1989-03-27,400.399994,406.799988,400.100006,406.700012,406.700012,574970000
1989-04-03,407.000000,410.799988,406.500000,410.700012,410.700012,630490000
1989-04-10,411.200012,417.700012,410.399994,417.700012,417.700012,692050000
1989-04-17,417.600006,423.799988,417.200012,423.799988,423.799988,714210000
1989-04-24,423.000000,427.600006,421.899994,427.600006,427.600006,625130000
1989-05-01,425.899994,432.299988,425.799988,430.700012,430.700012,702640000
1989-05-08,430.500000,434.899994,427.799988,434.799988,434.799988,705690000
1989-05-15,435.299988,442.200012,434.600006,442.100006,442.100006,792520000
1989-05-22,442.600006,445.200012,439.299988,445.200012,445.200012,634080000
1989-05-29,445.899994,451.700012,443.100006,451.600006,451.600006,539610000
1989-06-05,451.399994,454.600006,446.600006,453.700012,453.700012,737100000
1989-06-12,453.000000,453.600006,445.299988,447.200012,447.200012,673740000
1989-06-19,446.899994,448.399994,443.500000,448.399994,448.399994,669000000
1989-06-26,448.600006,449.200012,431.700012,435.299988,435.299988,635190000
1989-07-03,434.500000,443.100006,434.399994,442.399994,442.399994,386080000
1989-07-10,442.500000,449.000000,442.200012,448.899994,448.899994,661100000
1989-07-17,449.000000,452.000000,447.299988,449.299988,449.299988,711030000
1989-07-24,448.000000,453.000000,445.899994,452.799988,452.799988,629330000
1989-07-31,452.299988,457.799988,451.899994,457.399994,457.399994,658640000
1989-08-07,458.500000,466.100006,457.899994,462.500000,462.500000,724900000
1989-08-14,461.200012,462.200012,459.700012,462.000000,462.000000,678240000
1989-08-21,462.100006,467.200012,456.500000,466.799988,466.799988,638880000
1989-08-28,466.200012,471.500000,465.500000,471.299988,471.299988,581770000
1989-09-04,472.200012,472.399994,467.600006,471.299988,471.299988,521630000
1989-09-11,470.899994,474.600006,467.100006,467.600006,467.600006,697440000
1989-09-18,467.100006,468.399994,466.000000,468.100006,468.100006,666320000
1989-09-25,467.600006,473.299988,464.899994,472.899994,472.899994,624160000
1989-10-02,472.799988,483.899994,472.399994,483.600006,483.600006,731590000
1989-10-09,483.500000,487.500000,467.299988,467.299988,467.299988,652910000
1989-10-16,448.899994,471.299988,447.100006,470.700012,470.700012,883580000
1989-10-23,470.700012,471.100006,451.799988,452.799988,452.799988,663300000
1989-10-30,453.700012,457.299988,450.799988,453.000000,453.000000,594180000
1989-11-06,452.799988,456.399994,446.799988,456.200012,456.200012,615370000
1989-11-13,456.799988,457.100006,453.100006,456.700012,456.700012,634010000
1989-11-20,457.200012,457.799988,453.100006,456.600006,456.600006,432590000
1989-11-27,457.500000,457.899994,454.899994,457.100006,457.100006,623600000
1989-12-04,457.500000,459.399994,455.600006,456.200012,456.200012,661870000
1989-12-11,454.600006,455.799988,441.700012,443.799988,443.799988,757240000
1989-12-18,443.600006,445.100006,431.799988,444.600006,444.600006,737270000
1989-12-25,444.899994,454.799988,444.399994,454.799988,454.799988,482880000
1990-01-01,452.899994,461.600006,452.700012,458.200012,458.200012,548560000
1990-01-08,457.100006,459.600006,439.299988,439.700012,439.700012,667020000
1990-01-15,438.200012,442.500000,432.100006,440.899994,440.899994,683300000
1990-01-22,439.700012,440.700012,419.500000,421.299988,421.299988,702200000
1990-01-29,422.799988,423.299988,410.000000,422.200012,422.200012,697240000
1990-02-05,422.899994,430.200012,421.799988,428.799988,428.799988,642710000
1990-02-12,428.799988,430.899994,423.899994,429.000000,429.000000,652400000
1990-02-19,425.399994,427.899994,418.100006,419.500000,419.500000,480470000
1990-02-26,419.500000,431.000000,418.700012,431.000000,431.000000,641460000
1990-03-05,430.799988,437.100006,428.600006,436.799988,436.799988,698550000
1990-03-12,435.299988,443.100006,434.500000,442.200012,442.200012,654360000
1990-03-19,440.399994,443.299988,433.200012,437.299988,437.299988,679660000
1990-03-26,438.799988,440.000000,433.200012,435.500000,435.500000,586270000
1990-04-02,431.600006,438.299988,430.600006,430.899994,430.899994,655320000
1990-04-09,430.600006,436.799988,429.899994,436.299988,436.299988,517100000
1990-04-16,438.399994,438.500000,424.899994,425.799988,425.799988,706810000
1990-04-23,423.399994,425.299988,417.500000,418.000000,418.000000,606430000
1990-04-30,417.500000,428.600006,417.000000,428.600006,428.600006,670840000
1990-05-07,429.299988,438.200012,429.100006,438.100006,438.100006,713210000
1990-05-14,440.200012,448.500000,438.799988,448.299988,448.299988,854810000
1990-05-21,448.899994,458.899994,448.399994,453.700012,453.700012,874890000
1990-05-28,454.100006,462.500000,453.700012,462.100006,462.100006,628670000
1990-06-04,462.799988,467.600006,459.299988,460.899994,460.899994,761090000
1990-06-11,459.399994,469.399994,458.500000,467.600006,467.600006,762730000
1990-06-18,465.700012,467.000000,458.700012,459.299988,459.299988,760550000
1990-06-25,459.100006,462.500000,453.200012,462.299988,462.299988,690260000
1990-07-02,461.600006,462.399994,457.600006,460.500000,460.500000,444330000
1990-07-09,461.299988,470.299988,460.299988,468.399994,468.399994,734090000
1990-07-16,468.700012,470.100006,455.100006,455.299988,455.299988,822010000
1990-07-23,451.799988,454.600006,438.200012,442.600006,442.600006,728840000
1990-07-30,439.299988,441.899994,408.100006,417.500000,417.500000,734280000
1990-08-06,403.700012,414.600006,399.500000,408.000000,408.000000,727090000
1990-08-13,404.799988,413.299988,389.700012,393.500000,393.500000,562220000
1990-08-20,393.600006,394.000000,359.700012,367.299988,367.299988,791900000
1990-08-27,377.500000,383.500000,370.000000,381.200012,381.200012,551420000
1990-09-03,379.000000,383.200012,376.600006,380.399994,380.399994,369080000
1990-09-10,383.899994,385.200012,372.700012,374.399994,374.399994,503940000
1990-09-17,373.600006,374.700012,360.399994,362.299988,362.299988,562120000
1990-09-24,358.200012,361.100006,334.600006,344.500000,344.500000,654260000
1990-10-01,349.000000,360.899994,343.200012,347.399994,347.399994,580850000
1990-10-08,349.799988,350.299988,323.000000,327.600006,327.600006,578710000
1990-10-15,329.500000,338.799988,324.100006,337.399994,337.399994,641530000
1990-10-22,338.000000,342.600006,334.200012,334.399994,334.399994,567370000
1990-10-29,334.500000,336.600006,327.000000,336.500000,336.500000,540620000
1990-11-05,339.000000,342.700012,335.500000,342.000000,342.000000,539790000
1990-11-12,344.799988,356.899994,343.299988,350.899994,350.899994,623420000
1990-11-19,352.600006,353.399994,346.500000,349.000000,349.000000,421030000
1990-11-26,346.200012,359.100006,345.500000,359.100006,359.100006,573390000
1990-12-03,361.100006,378.000000,359.799988,371.500000,371.500000,710760000
1990-12-10,370.399994,371.700012,367.000000,368.799988,368.799988,603770000
1990-12-17,364.700012,373.799988,364.600006,373.600006,373.600006,705070000
1990-12-24,371.899994,373.299988,369.399994,371.200012,371.200012,351630000
1990-12-31,370.299988,373.799988,365.899994,367.200012,367.200012,433110000
1991-01-07,363.500000,365.799988,357.100006,361.799988,361.799988,584760000
1991-01-14,355.200012,380.200012,353.000000,377.000000,377.000000,677550000
1991-01-21,374.500000,395.100006,374.399994,394.299988,394.299988,697330000
1991-01-28,394.500000,418.899994,393.600006,417.700012,417.700012,828700000
1991-02-04,418.799988,442.500000,417.500000,436.799988,436.799988,1027830000
1991-02-11,444.100006,450.299988,442.500000,448.700012,448.700012,908860000
1991-02-18,448.200012,453.000000,445.799988,449.000000,449.000000,594950000
1991-02-25,453.600006,456.700012,446.399994,456.700012,456.700012,773630000
1991-03-04,458.100006,478.799988,457.200012,475.109985,475.109985,1037550000
1991-03-11,473.000000,474.000000,461.119995,466.290009,466.290009,843840000
1991-03-18,465.750000,469.410004,459.040009,464.149994,464.149994,824070000
1991-03-25,465.299988,483.320007,464.760010,482.299988,482.299988,719220000
1991-04-01,480.179993,499.500000,479.119995,495.790009,495.790009,972000000
1991-04-08,494.470001,502.290009,488.790009,501.619995,501.619995,875860000
1991-04-15,500.019989,512.679993,497.779999,501.190002,501.190002,1132350000
1991-04-22,497.709991,500.119995,492.299988,494.640015,494.640015,792000000
1991-04-29,495.279999,496.049988,479.630005,492.100006,492.100006,843860000
1991-05-06,490.779999,500.019989,489.290009,493.420013,493.420013,772990000
1991-05-13,494.290009,495.399994,476.579987,481.380005,481.380005,768240000
1991-05-20,480.519989,492.779999,479.320007,492.670013,492.670013,752450000
1991-05-27,494.510010,506.119995,493.380005,506.109985,506.109985,581950000
1991-06-03,505.839996,508.040009,496.910004,498.540009,498.540009,764970000
1991-06-10,498.399994,498.880005,489.049988,495.070007,495.070007,673740000
1991-06-17,494.760010,495.989990,482.660004,485.820007,485.820007,707900000
1991-06-24,482.790009,484.709991,470.920013,475.920013,475.920013,688870000
1991-07-01,478.059998,481.559998,473.179993,474.049988,474.049988,439750000
1991-07-08,471.829987,492.709991,471.239990,492.709991,492.709991,740380000
1991-07-15,493.640015,498.670013,491.309998,497.549988,497.549988,804570000
1991-07-22,497.440002,497.559998,487.420013,492.690002,492.690002,679160000
1991-07-29,492.350006,507.250000,490.980011,505.670013,505.670013,742840000
1991-08-05,504.290009,510.239990,501.489990,508.309998,508.309998,746450000
1991-08-12,507.640015,518.400024,507.230011,512.469971,512.469971,684200000
1991-08-19,489.359985,521.400024,487.079987,521.059998,521.059998,829350000
1991-08-26,520.429993,527.710022,519.289978,525.679993,525.679993,705810000
1991-09-02,526.299988,526.530029,516.409973,516.940002,516.940002,605150000
1991-09-09,516.479980,521.570007,511.049988,516.710022,516.710022,743860000
1991-09-16,516.309998,528.169983,513.820007,527.190002,527.190002,868240000
1991-09-23,526.260010,529.210022,523.059998,524.479980,524.479980,857370000
1991-09-30,524.619995,529.210022,519.809998,520.400024,520.400024,813920000
1991-10-07,517.940002,519.630005,513.210022,519.049988,519.049988,770020000
1991-10-14,521.020020,540.940002,519.789978,538.900024,538.900024,957310000
1991-10-21,538.309998,539.489990,524.929993,525.130005,525.130005,911340000
1991-10-28,526.570007,543.609985,526.570007,540.929993,540.929993,964790000
1991-11-04,539.070007,549.260010,536.650024,548.080017,548.080017,950470000
1991-11-11,549.169983,558.159973,531.219971,531.289978,531.289978,1052750000
1991-11-18,529.940002,535.080017,516.390015,526.460022,526.460022,975680000
1991-11-25,523.919983,526.580017,517.979980,523.900024,523.900024,515830000
1991-12-02,519.479980,537.530029,518.630005,536.299988,536.299988,822040000
1991-12-09,537.280029,541.059998,529.219971,540.900024,540.900024,834220000
1991-12-16,541.130005,544.039978,533.700012,535.760010,535.760010,880140000
1991-12-23,535.880005,566.539978,535.359985,565.710022,565.710022,614420000
1991-12-30,568.409973,592.830017,566.859985,592.650024,592.650024,877120000
1992-01-06,595.080017,621.030029,593.130005,615.700012,615.700012,1402350000
1992-01-13,614.140015,632.989990,613.099976,626.849976,626.849976,1357990000
1992-01-20,625.119995,626.979980,604.869995,624.679993,624.679993,1241610000
1992-01-27,625.380005,626.320007,615.469971,620.210022,620.210022,1208010000
1992-02-03,620.570007,640.750000,619.770020,634.950012,634.950012,1173130000
